,EC-NUMBER,SUBSTRATES,PRODUCTS,GIBBS
7812,EC-3.1.1.M7,"['CPD-19628', 'WATER']","['ISOBUTANOL', 'ACET', 'PROTON']",-4.2871137
7813,EC-3.1.11,"['DNA-N', 'WATER']",['Nucleoside-Monophosphates'],'No-Data'
7814,EC-3.1.11,"['Double-Stranded-DNAs', 'WATER']","['Single-Stranded-DNAs', '5-Phosphomononucleotides']", 'No-Data'
7815,EC-3.1.11.1,"['DNA-N', 'WATER']","['DNA-N', 'Deoxy-Ribonucleoside-Monophosphates']",-277.88347999999996
7816,EC-3.1.11.2,"['Double-Stranded-DNAs', 'WATER']","['Double-Stranded-DNAs', 'Nucleoside-Monophosphates']",No-Data
7817,EC-3.1.11.3,['Single-Stranded-DNAs'],"['Dinucleotide-Nucleic-Acid', 'Trinucleotides']",No-Data
7818,EC-3.1.11.4,"['Double-Stranded-DNAs', 'WATER']",['5-phosphooligonucleotides'],No-Data
7819,EC-3.1.11.5,"['Single-Stranded-DNAs', 'WATER']","['Ribonucleoside-Monophosphates', 'SS-Oligodeoxyribonucleotides']",-317.72345
7820,EC-3.1.11.6,"['A-5-prime-PP-5-prime-DNA', 'WATER']","['AMP', '5-Phospho-terminated-DNAs', 'PROTON']",158.21698
7821,EC-3.1.11.7,"['A-5-prime-PP-5-prime-RNA-DNA', 'WATER']","['AMP', '5-Prime-Phosphate-Terminated-RNA-DNAs', 'PROTON']",158.21716
7822,EC-3.1.11.8,"['DNA-N', 'WATER']","['DNA-N', 'Deoxy-Ribonucleoside-3P']",-277.88342
7823,EC-3.1.12.1,"['DNA-with-3-prime-pp-5-prime-G-cap', 'WATER']","['3-Prime-Phosphate-Terminated-DNAs', 'GMP', 'PROTON']",113.00799599999999
7824,EC-3.1.12.2,"['RNASE-R-DEGRADATION-SUBSTRATE-RNA', 'WATER']","['Nucleoside-Monophosphates', 'Diribonucleotide']",No-Data
7825,EC-3.1.13,"['RNA-Holder', 'WATER']",['Nucleoside-Monophosphates'],'No-Data'
7826,EC-3.1.13.1,"['MUTATED-TRNA', 'WATER']",['Nucleoside-Monophosphates'],'No-Data'
7827,EC-3.1.13.1,"['RNASE-II-POLY-A-SUBSTRATE-MRNA', 'WATER']","['RNASE-II-SUBSTRATE-WITH-NO-POLY-A-TAIL', 'AMP']", 'No-Data'
7828,EC-3.1.13.1,"['RNASE-II-DEGRADATION-SUBSTRATE-MRNA', 'WATER']",['Nucleoside-Monophosphates'], 'No-Data'
7829,EC-3.1.13.1,"['CPD0-2351', 'WATER']","['CPD0-2354', 'Ribonucleoside-Monophosphates']", 'No-Data'
7830,EC-3.1.13.2,"['Oligonucleotides', 'WATER']",['Nucleoside-Monophosphates'],No-Data
7831,EC-3.1.13.3,"['mRNAs-With-PolyA-Tails', 'WATER']","['mRNAs', 'AMP']",No-Data
7832,EC-3.1.13.4,['CPD0-2352'],"['CPD0-2354', 'Ribonucleoside-Monophosphates']",No-Data
7833,EC-3.1.13.5,"['tRNA-precursors', 'WATER']","['All-tRNAs', 'Nucleoside-Monophosphates']",'No-Data'
7834,EC-3.1.13.5,['CPD0-2353'],"['tRNAs', 'Nucleoside-Monophosphates']", 'No-Data'
7835,EC-3.1.14.1,"['Polynucleotide-Holder', 'WATER']",['Nucleoside-Monophosphates'],No-Data
7836,EC-3.1.15.1,"['Polynucleotide-Holder', 'WATER']","['Polynucleotide-Holder', '3-Prime-Nucleoside-Monophosphates']",No-Data
7837,EC-3.1.16.1,"['CPD-12647', 'WATER']","['CPD-17320', 'CO-A', 'PROTON']",-6.377121
7838,EC-3.1.2,"['CPD-10284', 'WATER']","['CPD-14242', 'CO-A', 'PROTON']",-6.377136
7839,EC-3.1.2,"['3-KETOACYL-COA', 'WATER']","['CPD-12642', 'PROTON', 'CO-A']", 312.02765
7840,EC-3.1.2,"['CROTONOBETAINYL-COA', 'WATER']","['CO-A', 'CROTONO-BETAINE', 'PROTON']", -8.249542
7841,EC-3.1.2,"['2-METHYL-BUTYRYL-COA', 'WATER']","['CPD-7076', 'CO-A', 'PROTON']", -6.377136
7842,EC-3.1.2,"['CPD-14426', 'WATER']","['CPD-13792', 'CO-A', 'PROTON']", -6.377136
7843,EC-3.1.2,"['3-oxo-myristoyl-ACPs', 'WATER']","['CPD-14242', 'ACP', 'PROTON']", 240.12978999999999
7844,EC-3.1.2,"['CPD-577', 'WATER']","['CPD-575', 'CO-A', 'PROTON']", -6.3771973
7845,EC-3.1.2,['PltL-Pre-Pyoluteorin'],"['CPD-17024', 'Holo-PltL', 'WATER']", 78.54312
7846,EC-3.1.2,"['CPD-207', 'WATER']","['PHENYLACETATE', 'CO-A', 'PROTON']", -6.3771667
7847,EC-3.1.2,"['AcDMPT-L-Alanyl-L-Leucyl-PhsC', 'WATER']","['CPD-18589', 'PhsC', 'PROTON']", 250.40091
7848,EC-3.1.2,"['34-DIHYDROXYPHENYLACETYL-COA', 'WATER']","['CPD-782', 'CO-A', 'PROTON']", -6.377136
7849,EC-3.1.2,"['Bmp1-tribromopyrrole-2-carboxylate', 'WATER']","['Holo-Bmp1', 'CPD-20568', 'PROTON']", -6.3771667
7850,EC-3.1.2,"['CPD-264', 'WATER']","['3-HYDROXYBENZOATE', 'CO-A', 'PROTON']", -6.377136
7851,EC-3.1.2,"['CPD-10269', 'WATER']","['PROTON', 'CPD-9245', 'CO-A']", -6.377121
7852,EC-3.1.2,"['N-3-epoxysuccinamoyl-DAP-DdaD', 'WATER']","['CPD-18319', 'DdaD', 'PROTON']", 96.33401500000001
7853,EC-3.1.2,"['Actinorhodin-Intermediate-4', 'WATER']","['CPD1A0-6104', 'Polyketide-ACP-Proteins', 'PROTON']", 116.87633999999998
7854,EC-3.1.2,"['CPD0-1158', 'WATER']","['PROTON', 'CPD0-1159', 'CO-A']", -6.377075
7855,EC-3.1.2,"['4N-2mthio-5oxo-3Spyrrolidine-2-COOH-HlmE', 'WATER']","['CPD-18203', 'HlmE', 'PROTON']", 65.52072
7856,EC-3.1.2,"['Beta-hydroxy-Trp-Tryptophanyl-CP', 'WATER']","['CPD-18538', 'Holo-Tryptophyl-Carrier-Proteins', 'PROTON']", 106.605194
7857,EC-3.1.2,"['CPD-14112', 'WATER']","['PROTON', '2-KETOGLUTARATE', 'CO-A']", -5.204773
7858,EC-3.1.2,"['B-KETOACYL-ACP', 'WATER']","['CPD-12642', 'ACP', 'PROTON']", -16.648254
7859,EC-3.1.2,"['CPD-13799', 'WATER']","['CPD-13801', 'PROPIONYL-COA']", 2.55365
7860,EC-3.1.2,"['AcDMPT-L-Alanyl-L-Alanyl-PhsC', 'WATER']","['CPD-11747', 'PhsC', 'PROTON']", 188.77414
7861,EC-3.1.2,"['CPD0-2558', 'WATER']","['CPD0-2559', 'CO-A', 'PROTON']", -6.3771667
7862,EC-3.1.2,"['3-oxo-palmitoyl-ACPs', 'WATER']","['CPD-16497', 'ACP', 'PROTON']", 281.21423
7863,EC-3.1.2,"['CPD-12112', 'WATER']","['PROTON', 'CPD-110', 'CO-A']", -6.377136
7864,EC-3.1.2,"['CPD-18', 'WATER']","['PROTON', 'LINOLEIC_ACID', 'CO-A']", -6.3771973
7865,EC-3.1.2,"['3-oxo-dodecanoyl-ACPs', 'WATER']","['3-OXODODECANOATE', 'ACP', 'PROTON']", 199.04529
7866,EC-3.1.2,"['D-CARNITINYL-COA', 'WATER']","['D-CARNITINE', 'CO-A', 'PROTON']", -8.249603
7867,EC-3.1.2.1,"['WATER', 'FORMYL-COA']","['PROTON', 'FORMATE', 'CO-A']",-5.167053
7868,EC-3.1.2.10,"['WATER', 'ACETOACETYL-COA']","['PROTON', '3-KETOBUTYRATE', 'CO-A']",-10.847107000000001
7869,EC-3.1.2.11,"['CPD-548', 'WATER']","['PROTON', 'FORMATE', 'GLUTATHIONE']",-5.1671143
7870,EC-3.1.2.12,"['WATER', 'CPD-549']","['PROTON', 'SUC', 'GLUTATHIONE']",-8.417084
7871,EC-3.1.2.13,"['Cis-vaccenoyl-ACPs', 'WATER']","['CPD-9247', 'ACP', 'PROTON']",322.2987
7872,EC-3.1.2.14,"['Petroselinoyl-ACPs', 'WATER']","['CPD-8477', 'ACP', 'PROTON']",322.2987
7873,EC-3.1.2.14,"['Palmitoyl-ACPs', 'WATER']","['PALMITATE', 'ACP', 'PROTON']", 303.82648
7874,EC-3.1.2.14,"['dihomogammalinolenoyl-acp', 'WATER']","['CPD-8120', 'ACP', 'PROTON']", 322.29874
7875,EC-3.1.2.14,"['Stearoyl-ACPs', 'WATER']","['STEARIC_ACID', 'ACP', 'PROTON']", 342.841
7876,EC-3.1.2.14,"['Oleoyl-ACPs', 'WATER']","['ACP', 'OLEATE-CPD', 'PROTON']", 322.2987
7877,EC-3.1.2.14,"['ACYL-ACP', 'WATER']","['Fatty-Acids', 'ACP', 'PROTON']", -16.648285
7878,EC-3.1.2.14,"['DOCOSAPENTAENOYL-ACP', 'WATER']","['CPD-13792', 'ACP', 'PROTON']", 322.29877
7879,EC-3.1.2.14,"['Myristoyl-ACPs', 'WATER']","['ACP', 'CPD-7836', 'PROTON']", 260.672
7880,EC-3.1.2.14,"['Palmitoleoyl-ACPs', 'WATER']","['CPD-9245', 'ACP', 'PROTON']", 281.21423
7881,EC-3.1.2.14,"['Long-Chain-Acyl-ACPs', 'WATER']","['Long-Chain-Fatty-Acids', 'ACP', 'PROTON']", -16.648285
7882,EC-3.1.2.16,"['WATER', 'D-METHYL-MALONYL-COA']","['PROTON', 'CO-A', 'CPD-546']",-4.504822
7883,EC-3.1.2.17,"['PROPIONYL-COA', 'WATER']","['PROTON', 'CO-A', 'PROPIONATE']",-7.5472410000000005
7884,EC-3.1.2.18,"['Short-Chain-Acyl-CoAs', 'WATER']","['Short-Chain-Carboxylates', 'CO-A', 'PROTON']",312.0276
7885,EC-3.1.2.19,"['CPD-17312', 'WATER']","['CPD-10244', 'CO-A', 'PROTON']",-6.3771133
7886,EC-3.1.2.2,"['Long-Chain-Acyl-CoAs', 'WATER']","['Long-Chain-Fatty-Acids', 'CO-A', 'PROTON']",312.0276
7887,EC-3.1.2.2,"['OLEOYL-COA', 'WATER']","['PROTON', 'OLEATE-CPD', 'CO-A']", -6.3771667
7888,EC-3.1.2.2,"['CPD-10267', 'WATER']","['PROTON', 'CPD-3617', 'CO-A']", -6.3771667
7889,EC-3.1.2.2,"['STEAROYL-COA', 'WATER']","['PROTON', 'STEARIC_ACID', 'CO-A']", -6.377136
7890,EC-3.1.2.2,"['TETRADECANOYL-COA', 'WATER']","['PROTON', 'CPD-7836', 'CO-A']", -6.3771057
7891,EC-3.1.2.2,"['CPD-14407', 'WATER']","['CPD-8120', 'CO-A', 'PROTON']", -6.377121
7892,EC-3.1.2.2,"['Saturated-Fatty-Acyl-CoA', 'WATER']","['CPD66-39', 'CO-A', 'PROTON']", 312.0276
7893,EC-3.1.2.2,"['CPD-14018', 'WATER']","['5Z8Z11Z14Z17Z-EICOSAPENTAENOATE', 'CO-A', 'PROTON']", -6.377075
7894,EC-3.1.2.2,"['LAUROYLCOA-CPD', 'WATER']","['PROTON', 'DODECANOATE', 'CO-A']", -6.3771667
7895,EC-3.1.2.2,"['CPD-9965', 'WATER']","['ARACHIDIC_ACID', 'CO-A', 'PROTON']", -6.3771973
7896,EC-3.1.2.2,"['PALMITYL-COA', 'WATER']","['PROTON', 'PALMITATE', 'CO-A']", -4.3071136
7897,EC-3.1.2.20,"['CPD-11529', 'WATER']","['PROTON', 'CPD-731', 'CO-A']",-6.3771057
7898,EC-3.1.2.20,"['CPD-20211', 'WATER']","['PHOTINUS-LUCIFERIN', 'CO-A', 'PROTON']", 1.6727904999999998
7899,EC-3.1.2.21,"['Palmitoyl-proteins', 'WATER']","['PALMITATE', 'General-Protein-Substrates']",No-Data
7900,EC-3.1.2.22,"['CPD-201', 'WATER']","['PROTON', '4-hydroxybenzoate', 'CO-A']",-6.377136
7901,EC-3.1.2.23,"['CPD-7242', 'WATER']","['PHENYLGLYOXYLATE', 'PROTON', 'CO-A']",-6.377136
7902,EC-3.1.2.25,"['CPD-10556', 'WATER']","['CPD-15189', 'CO-A', 'PROTON']",-6.3771667
7903,EC-3.1.2.27,"['CPD-202', 'WATER']","['PROTON', 'CHOLATE', 'CO-A']",-6.3772125
7904,EC-3.1.2.28,"['CPD-12716', 'WATER']","['PROTON', 'CPD-12709', 'CO-A']",-6.3771973
7905,EC-3.1.2.29,"['SUC-COA', 'WATER']","['PROTON', 'SUC', 'CO-A']",-6.5448
7906,EC-3.1.2.3,"['CPD-208', 'WATER']","['MAL', 'CO-A', 'PROTON']",-4.5047607
7907,EC-3.1.2.30,"['CPD-16923', 'WATER']","['Lovastatin-nonaketide-synthase', 'CPD-16907', 'PROTON']",301.75647000000004
7908,EC-3.1.2.31,"['CPD-19113', 'WATER']","['CPD-19114', 'CO-A', 'PROTON']",-6.377136
7909,EC-3.1.2.32,"['3-HYDROXY-PROPIONYL-COA', 'WATER']","['PROTON', '3-HYDROXY-PROPIONATE', 'CO-A']",-8.917175
7910,EC-3.1.2.4,"['CPD-12173', 'WATER']","['CPD-12175', 'PROTON', 'CO-A']",-6.3771973
7911,EC-3.1.2.4,"['3-HYDROXY-ISOBUTYRYL-COA', 'WATER']","['3-HYDROXY-ISOBUTYRATE', 'PROTON', 'CO-A']", -6.3771973
7912,EC-3.1.2.5,"['2-hydroxyacyl-glutathiones', 'WATER']","['GLUTATHIONE', '2-Hydroxy-carboxylates', 'PROTON']",147.68968
7913,EC-3.1.2.6,"['S-LACTOYL-GLUTATHIONE', 'WATER']","['PROTON', 'GLUTATHIONE', 'D-LACTATE']",-6.3771057
7914,EC-3.1.2.7,"['C30-mycocerosyl-MAS', 'WATER']","['CPD-18569', 'MAS', 'PROTON']",589.3479
7915,EC-3.1.2.M1,"['C37-phenolcarboxyphthiodiolenone-PpsAE', 'WATER']","['CPD-18671', 'PpsAE-PKS-Protein', 'PROTON']",609.8901
7916,EC-3.1.2.M1,"['C32-carboxyphthiodiolenone-PpsAE', 'WATER']","['CPD-18673', 'PpsAE-PKS-Protein', 'PROTON']", 589.34784
7917,EC-3.1.2.M1,"['C34-carboxyphthiodiolenone-PpsAE', 'WATER']","['CPD-18672', 'PpsAE-PKS-Protein', 'PROTON']", 630.4323
7918,EC-3.1.2.M1,"['4-hydroxyphenylnonadecanoyl-PKS15', 'WATER']","['CPD-18657', 'PKS15-1', 'PROTON']", 404.46768
7919,EC-3.1.2.M1,"['4-hydroxyphenylheptadecanoyl-PKS15', 'WATER']","['CPD-18623', 'PKS15-1', 'PROTON']", 363.38318
7920,EC-3.1.2.M1,"['phenolcarboxyphthiodiolenone-PpsAE-PKS', 'WATER']","['CPD-18670', 'PpsAE-PKS-Protein', 'PROTON']", 568.8056
7921,EC-3.1.2.M2,"['CPD-18696', 'WATER']","['Mycoketides', 'CO-A']",313.81057999999996
7922,EC-3.1.2.M3,"['Mycolipanoyl-MSL3', 'WATER']","['Mycolipanoic-Acids', 'MSL3', 'PROTON']",-16.648285
7923,EC-3.1.2.M5,"['Deoxy-MupU-Product', 'WATER']","['CPD-21470', 'ACP', 'PROTON']",404.4677
7924,EC-3.1.21,"['DNA-With-Recognition-Site', 'WATER']",['DNA-Cleaved-Recognition-Site'],'No-Data'
7925,EC-3.1.21.1,"['Single-Stranded-DNAs', 'WATER']",['5-phosphooligonucleotides'],No-Data
7926,EC-3.1.21.2,"['ATP', 'DNA-N', 'WATER']","['Double-Stranded-DNA-with-terminal-PO4s', 'ADP', 'Pi']",-893.9734
7927,EC-3.1.21.3,"['Double-Stranded-DNAs', 'WATER']",['Double-Stranded-DNA-with-terminal-PO4s'],No-Data
7928,EC-3.1.21.4,"['Double-Stranded-DNAs', 'WATER']",['Double-Stranded-DNA-with-terminal-PO4s'],No-Data
7929,EC-3.1.21.5,"['Double-Stranded-DNA-with-5-CC-3s', 'WATER']",['5-phosphooligonucleotides'],No-Data
7930,EC-3.1.21.6,"['DNA-containing-abasic-Sites', 'WATER']","['Deoxy-Ribonucleoside-Monophosphates', 'PROTON']",No-Data
7931,EC-3.1.21.7,"['DNA-Containing-Cytosine', 'WATER']",['Cleaved-DNA'],No-Data
7932,EC-3.1.21.8,"['DNA-Containing-Cytosine', 'WATER']","['3-Phospho-DNA', 'DNA-with-5-prime-deoxycytosine']",No-Data
7933,EC-3.1.21.9,"['Double-Stranded-DNAs', 'WATER']","['3-phosphooligo-deoxyribonucleotides', '5-hydroxyoligo-deoxyribonucleotides']",No-Data
7934,EC-3.1.22.1,"['DNA-Holder', 'WATER']","['3-phosphooligo-deoxyribonucleotides', 'Deoxy-Ribonucleoside-3P']",No-Data
7935,EC-3.1.22.2,"['DNA-Combined-With-Exogenous-DNA', 'WATER']",['Resolution-of-Recombinational-Junction'],No-Data
7936,EC-3.1.22.4,"['Supercoiled-Plasma-DNAs', 'WATER']",['Linear-DNA-Duplexes'],No-Data
7937,EC-3.1.22.5,"['CPD-8180', 'WATER']",['CPD-8534'],No-Data
7938,EC-3.1.25,"['DNA-With-Cyclobutane-Pyrimidine-Dimers', 'WATER']",['5-Phospho-terminated-DNAs'],No-Data
7939,EC-3.1.25.1,"['mRNAs', 'WATER']",['mRNA-Fragments'],No-Data
7940,EC-3.1.26,"['ssRNAs', 'WATER']",['Ribonucleoside-Monophosphates'],No-Data
7941,EC-3.1.26.1,"['YHAV-DEGRADATION-SUBSTRATE-RRNA', 'WATER']",['rRNA-fragments'],'No-Data'
7942,EC-3.1.26.1,"['YHAV-DEGRADATION-SUBSTRATE-MRNA', 'WATER']",['mRNA-Fragments'], 'No-Data'
7943,EC-3.1.26.10,"['tRNA-precursors', 'WATER']","['mature-tRNA', 'SS-Oligoribonucleotides']",No-Data
7944,EC-3.1.26.11,"['RNASE-G-DEGRADATION-SUBSTRATE-MRNA', 'WATER']",['mRNA-Fragments'],No-Data
7945,EC-3.1.26.12,"['CPD0-2350', 'WATER']","['CPD0-2352', 'CPD0-2350']",'No-Data'
7946,EC-3.1.26.12,"['CPD0-2350', 'WATER']","['CPD0-2351', 'CPD0-2350']", 'No-Data'
7947,EC-3.1.26.12,"['RNASE-E-DEGRADATION-SUBSTRATE-MRNA', 'WATER']",['mRNA-Fragments'], 'No-Data'
7948,EC-3.1.26.12,"['9S-RRNA', 'WATER']","['5S-rRNAs', 'rRNA-fragments']", 'No-Data'
7949,EC-3.1.26.12,"['RNASE-E-MRNA-PROCESSING-SUBSTRATE', 'WATER']","['RNASE-E-PROCESSING-PRODUCT-MRNA', 'mRNA-Fragments']", 'No-Data'
7950,EC-3.1.26.13,"['2-O-Methyl-RNAs', 'WATER']",['Nucleoside-Monophosphates'],No-Data
7951,EC-3.1.26.2,"['RNASE-III-MRNA-PROCESSING-SUBSTRATE', 'WATER']","['RNASE-III-PROCESSING-PRODUCT-MRNA', 'mRNA-Fragments']",No-Data
7952,EC-3.1.26.3,"['RNA-DNA-hybrids', 'WATER']","['DNA-Holder', 'Nucleoside-Monophosphates']",No-Data
7953,EC-3.1.26.4,"['CPD0-2354', 'WATER']","['tRNAs', 'tRNA-fragment']",No-Data
7954,EC-3.1.26.5,"['CPD0-2352', 'WATER']","['CPD0-2353', 'tRNA-fragment']",'No-Data'
7955,EC-3.1.26.6,"['tRNA-precursors', 'WATER']","['All-tRNAs', 'Ribonucleotides']",No-Data
7956,EC-3.1.26.7,"['5S-RRNA-Precursors', 'WATER']","['Mature-5S-rRNAs', 'Oligonucleotides']",No-Data
7957,EC-3.1.26.8,"['Poly-U-Tails', 'WATER']",['Oligonucleotides'],No-Data
7958,EC-3.1.26.9,"['tRNA-precursors', 'WATER']","['3-Prime-Phosphate-Terminated-RNAs', '5Prime-OH-Terminated-RNAs', 'PROTON']",-5.23822
7959,EC-3.1.27.7,"['Poly-A-Tails', 'WATER']",['CPD-3706'],No-Data
7960,EC-3.1.27.8,"['CPD-13100', 'WATER']","['CPD-13056', 'Pi']",7.2170105
7961,EC-3.1.3,"['CPD-15594', 'WATER']","['ECDYSONE', 'Pi']",7.216896
7962,EC-3.1.3,"['INOSITOL-1456-TETRAKISPHOSPHATE', 'WATER']","['INOSITOL-1-4-5-TRISPHOSPHATE', 'Pi']", 14.706420000000001
7963,EC-3.1.3,"['CPD-10767', 'WATER']","['CPD-10768', 'Pi']", 7.2170105
7964,EC-3.1.3,"['CPD-13243', 'WATER']","['GERANIOL', 'Pi']", 7.2169952
7965,EC-3.1.3,"['DEOXY-RIBOSE-5P', 'WATER']","['2-DEOXYRIBOSE', 'Pi']", 7.4969177
7966,EC-3.1.3,"['L-GLYCERALDEHYDE-3-PHOSPHATE', 'WATER']","['L-GLYCERALDEHYDE', 'Pi']", 7.21698
7967,EC-3.1.3,"['1-PHOSPHATIDYL-1D-MYO-INOSITOL-5-PHOSPHA', 'WATER']","['L-1-phosphatidyl-inositols', 'Pi']", -1.8059081999999997
7968,EC-3.1.3,"['PHTYOSPHINGOSINE-1-P', 'WATER']","['PHYTOSPINGOSINE', 'Pi']", 5.968754
7969,EC-3.1.3,"['MANNOSE-1P', 'WATER']","['MANNOSE', 'Pi']", 9.536957000000001
7970,EC-3.1.3,"['DIETHYLPHOSPHATE', 'WATER']","['PROTON', 'CPD-8978', 'ETOH']", 4.498749
7971,EC-3.1.3,"['1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH', 'WATER']","['CPD-177', 'Pi']", 0.6906738
7972,EC-3.1.3,"['Iso-Cit', 'WATER']","['isocitrate-dehydrogenase', 'Pi']", 'No-Data'
7973,EC-3.1.3,"['CPD-19941', 'WATER']","['CPD-19942', 'Pi']", -3.0541382
7974,EC-3.1.3,"['D-GLUCOSAMINE-6-P', 'WATER']","['GLUCOSAMINE', 'Pi']", 5.9687195
7975,EC-3.1.3,"['CPD-19944', 'WATER']","['A-factor-type-lactones', 'Pi']", -3.0541382
7976,EC-3.1.3,"['6-Phosphoglc-3-Phosphoglc-Amylopectins', 'WATER']","['6-Phosphoglc-3-Phosphoglc-Amylopectins', 'Pi']", 'No-Data'
7977,EC-3.1.3,"['CPD-3705', 'WATER']","['Pi', 'ADENOSINE']", 51.33603
7978,EC-3.1.3,"['+-bornyl-diphosphate', 'WATER']","['CPD-1903', 'PPI']", -2.8029785
7979,EC-3.1.3,"['DIHYDROXY-ACETONE-PHOSPHATE', 'WATER']","['DIHYDROXYACETONE', 'Pi']", 5.9069519999999995
7980,EC-3.1.3,"['Mannose-6-phosphate', 'WATER']","['MANNOSE', 'Pi']", 7.216949499999999
7981,EC-3.1.3,"['CPD-12266', 'WATER']","['CPD-9382', 'Pi']", 5.9687195
7982,EC-3.1.3,"['L-THREONINE-O-3-PHOSPHATE', 'WATER']","['THR', 'Pi']", 8.557007
7983,EC-3.1.3,"['CPD-19836', 'WATER']","['CPD-19835', 'Pi']", 8.4652405
7984,EC-3.1.3,"['GAP', 'WATER']","['GLYCERALD', 'Pi']", 5.877014
7985,EC-3.1.3,"['--bornyl-diphosphate', 'WATER']","['CPD-1908', 'PPI']", 0.95703125
7986,EC-3.1.3,"['CPD-19933', 'WATER']","['CPD-19938', 'Pi']", 7.21698
7987,EC-3.1.3,"['NADPH', 'WATER']","['NADH', 'Pi']", 9.713500999999999
7988,EC-3.1.3,"['CPD-17764', 'WATER']","['CPD-11920', 'Pi']", 8.46521
7989,EC-3.1.3,"['CPD-19888', 'WATER']","['CPD-10135', 'Pi']", 7.216949499999999
7990,EC-3.1.3,"['CPD-20576', 'WATER']","['CPD-20617', 'Pi']", 5.968742400000001
7991,EC-3.1.3,"['CPD-18943', 'WATER']","['CPD-18945', 'METOH']", 28.917007
7992,EC-3.1.3,"['CPD-12677', 'WATER']","['CPD-12671', 'Pi']", 9.296997
7993,EC-3.1.3,"['RIBOSE-5P', 'WATER']","['CPD-15818', 'Pi']", 2.5469666
7994,EC-3.1.3,"['CPD1UA-44', 'WATER']","['CPD-19947', 'Pi']", 7.21698
7995,EC-3.1.3,"['CPD-649', 'WATER']","['CPD-13612', 'Pi']", 5.96875
7996,EC-3.1.3,"['CPD4FS-5', 'WATER']","['L-gulopyranose', 'Pi']", 7.21698
7997,EC-3.1.3,"['Protein-Phosphothreonines', 'WATER']","['Proteins-L-Threonines', 'Pi']", -3.0541382
7998,EC-3.1.3,"['CPD-3710', 'WATER']","['CYTIDINE', 'Pi']", 7.2170105
7999,EC-3.1.3,"['CPD-1107', 'WATER']","['CPD-178', 'Pi']", 17.20288
8000,EC-3.1.3,"['FRU1P', 'WATER']","['BETA-D-FRUCTOSE', 'Pi']", 7.2170105
8001,EC-3.1.3,"['6-Phosphoglc-3-Phosphoglc-Amylopectins', 'WATER']","['CPD-13198', 'Pi']", 'No-Data'
8002,EC-3.1.3,"['CPD-16885', 'WATER']","['CPD-16886', 'Pi']", 5.96875
8003,EC-3.1.3,"['CPD-13025', 'WATER']","['GUANOSINE', 'Pi']", 7.2170105
8004,EC-3.1.3,"['CPD-13013', 'WATER']","['CPD-13015', 'Pi']", 8.46521
8005,EC-3.1.3,"['CPD-12587', 'WATER']","['2-TRANS6-TRANS-FARNESOL', 'Pi']", 7.2169952
8006,EC-3.1.3,"['CPD-2961', 'WATER']","['GLUCONATE', 'Pi']", 7.425232
8007,EC-3.1.3,"['CPD-1107', 'WATER']","['INOSITOL-1456-TETRAKISPHOSPHATE', 'Pi']", 17.20288
8008,EC-3.1.3,"['CPD-17017', 'WATER']","['CPD-17018', 'Pi']", 9.713500999999999
8009,EC-3.1.3,"['CPD-14189', 'WATER']","['CPD-14185', 'Pi']", 3.4722595000000003
8010,EC-3.1.3,"['CPD1UA-45', 'WATER']","['CPD-19948', 'Pi']", 7.217003
8011,EC-3.1.3,"['CPD-6747', 'WATER']","['D-MYO-INOSITOL-1-MONOPHOSPHATE', 'Pi']", 9.713562
8012,EC-3.1.3,"['CPD-3723', 'WATER']","['URIDINE', 'Pi']", 7.2170105
8013,EC-3.1.3,"['6-Phosphogluco-Amylopectins', 'WATER']","['CPD-13198', 'Pi']", 'No-Data'
8014,EC-3.1.3,"['CPD-1108', 'WATER']","['L-1-phosphatidyl-inositols', 'Pi']", -1.8059081999999997
8015,EC-3.1.3,"['CPD-18941', 'WATER']","['CPD-18955', 'BUTANOL']", -3.8929748999999996
8016,EC-3.1.3,"['6-Phosphogluco-Amylopectins', 'WATER']","['6-Phosphogluco-Amylopectins', 'Pi']", 'No-Data'
8017,EC-3.1.3,"['2-PHOSPHOASCORBATE', 'WATER']","['ASCORBATE', 'Pi']", 8.46521
8018,EC-3.1.3,"['Protein-Phosphoserines', 'WATER']","['Protein-L-serines', 'Pi']", -3.0541687
8019,EC-3.1.3,"['Ecdysteroids-22P', 'WATER']","['Ecdysteroids', 'Pi']", -3.0541382
8020,EC-3.1.3,"['CPD-3721', 'WATER']","['CPD-239', 'Pi']", -11.041260000000001
8021,EC-3.1.3.1,"['Orthophosphoric-Monoesters', 'WATER']","['Alcohols', 'Pi']",-3.0541382
8022,EC-3.1.3.1,"['CPD-8978', 'WATER']","['Pi', 'ETOH']", 7.3070070000000005
8023,EC-3.1.3.10,"['THIAMINE-P', 'WATER']","['THIAMINE', 'Pi']",5.9687347
8024,EC-3.1.3.100,"['CPD-18789', 'WATER']","['CPD-9669', 'Pi']",5.968689
8025,EC-3.1.3.101,"['FMN', 'WATER']","['RIBOFLAVIN', 'Pi']",8.46521
8026,EC-3.1.3.102,"['CPD-10735', 'WATER']","['CPD-10734', 'Pi']",8.46521
8027,EC-3.1.3.103,"['CPD-1086', 'WATER']","['AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE', 'Pi']",7.2170105
8028,EC-3.1.3.104,"['CPD0-881', 'WATER']","['NACMUR', 'Pi']",8.46518
